Date	14c	Ar39	CFC11	CFC12	CFC113	SF6	tritium	85Kr
1526.9	100	100	0	0	0	0	1.5	0
1527	100	100	0	0	0	0	1.5	0
1527.1	100	100	0	0	0	0	1.5	0
1527.2	100	100	0	0	0	0	1.5	0
1527.3	100	100	0	0	0	0	1.5	0
1527.4	100	100	0	0	0	0	1.5	0
1527.5	100	100	0	0	0	0	1.5	0
1527.6	100	100	0	0	0	0	1.5	0
1527.7	100	100	0	0	0	0	1.5	0
1527.8	100	100	0	0	0	0	1.5	0
1527.9	100	100	0	0	0	0	1.5	0
1528	100	100	0	0	0	0	1.5	0
1528.1	100	100	0	0	0	0	1.5	0
1528.2	100	100	0	0	0	0	1.5	0
1528.3	100	100	0	0	0	0	1.5	0
1528.4	100	100	0	0	0	0	1.5	0
1528.5	100	100	0	0	0	0	1.5	0
1528.6	100	100	0	0	0	0	1.5	0
1528.7	100	100	0	0	0	0	1.5	0
1528.8	100	100	0	0	0	0	1.5	0
1528.9	100	100	0	0	0	0	1.5	0
1529	100	100	0	0	0	0	1.5	0
1529.1	100	100	0	0	0	0	1.5	0
1529.2	100	100	0	0	0	0	1.5	0
1529.3	100	100	0	0	0	0	1.5	0
1529.4	100	100	0	0	0	0	1.5	0
1529.5	100	100	0	0	0	0	1.5	0
1529.6	100	100	0	0	0	0	1.5	0
1529.7	100	100	0	0	0	0	1.5	0
1529.8	100	100	0	0	0	0	1.5	0
1529.9	100	100	0	0	0	0	1.5	0
1530	100	100	0	0	0	0	1.5	0
1530.1	100	100	0	0	0	0	1.5	0
1530.2	100	100	0	0	0	0	1.5	0
1530.3	100	100	0	0	0	0	1.5	0
1530.4	100	100	0	0	0	0	1.5	0
1530.5	100	100	0	0	0	0	1.5	0
1530.6	100	100	0	0	0	0	1.5	0
1530.7	100	100	0	0	0	0	1.5	0
1530.8	100	100	0	0	0	0	1.5	0
1530.9	100	100	0	0	0	0	1.5	0
1531	100	100	0	0	0	0	1.5	0
1531.1	100	100	0	0	0	0	1.5	0
1531.2	100	100	0	0	0	0	1.5	0
1531.3	100	100	0	0	0	0	1.5	0
1531.4	100	100	0	0	0	0	1.5	0
1531.5	100	100	0	0	0	0	1.5	0
1531.6	100	100	0	0	0	0	1.5	0
1531.7	100	100	0	0	0	0	1.5	0
1531.8	100	100	0	0	0	0	1.5	0
1531.9	100	100	0	0	0	0	1.5	0
1532	100	100	0	0	0	0	1.5	0
1532.1	100	100	0	0	0	0	1.5	0
1532.2	100	100	0	0	0	0	1.5	0
1532.3	100	100	0	0	0	0	1.5	0
1532.4	100	100	0	0	0	0	1.5	0
1532.5	100	100	0	0	0	0	1.5	0
1532.6	100	100	0	0	0	0	1.5	0
1532.7	100	100	0	0	0	0	1.5	0
1532.8	100	100	0	0	0	0	1.5	0
1532.9	100	100	0	0	0	0	1.5	0
1533	100	100	0	0	0	0	1.5	0
1533.1	100	100	0	0	0	0	1.5	0
1533.2	100	100	0	0	0	0	1.5	0
1533.3	100	100	0	0	0	0	1.5	0
1533.4	100	100	0	0	0	0	1.5	0
1533.5	100	100	0	0	0	0	1.5	0
1533.6	100	100	0	0	0	0	1.5	0
1533.7	100	100	0	0	0	0	1.5	0
1533.8	100	100	0	0	0	0	1.5	0
1533.9	100	100	0	0	0	0	1.5	0
1534	100	100	0	0	0	0	1.5	0
1534.1	100	100	0	0	0	0	1.5	0
1534.2	100	100	0	0	0	0	1.5	0
1534.3	100	100	0	0	0	0	1.5	0
1534.4	100	100	0	0	0	0	1.5	0
1534.5	100	100	0	0	0	0	1.5	0
1534.6	100	100	0	0	0	0	1.5	0
1534.7	100	100	0	0	0	0	1.5	0
1534.8	100	100	0	0	0	0	1.5	0
1534.9	100	100	0	0	0	0	1.5	0
1535	100	100	0	0	0	0	1.5	0
1535.1	100	100	0	0	0	0	1.5	0
1535.2	100	100	0	0	0	0	1.5	0
1535.3	100	100	0	0	0	0	1.5	0
1535.4	100	100	0	0	0	0	1.5	0
1535.5	100	100	0	0	0	0	1.5	0
1535.6	100	100	0	0	0	0	1.5	0
1535.7	100	100	0	0	0	0	1.5	0
1535.8	100	100	0	0	0	0	1.5	0
1535.9	100	100	0	0	0	0	1.5	0
1536	100	100	0	0	0	0	1.5	0
1536.1	100	100	0	0	0	0	1.5	0
1536.2	100	100	0	0	0	0	1.5	0
1536.3	100	100	0	0	0	0	1.5	0
1536.4	100	100	0	0	0	0	1.5	0
1536.5	100	100	0	0	0	0	1.5	0
1536.6	100	100	0	0	0	0	1.5	0
1536.7	100	100	0	0	0	0	1.5	0
1536.8	100	100	0	0	0	0	1.5	0
1536.9	100	100	0	0	0	0	1.5	0
1537	100	100	0	0	0	0	1.5	0
1537.1	100	100	0	0	0	0	1.5	0
1537.2	100	100	0	0	0	0	1.5	0
1537.3	100	100	0	0	0	0	1.5	0
1537.4	100	100	0	0	0	0	1.5	0
1537.5	100	100	0	0	0	0	1.5	0
1537.6	100	100	0	0	0	0	1.5	0
1537.7	100	100	0	0	0	0	1.5	0
1537.8	100	100	0	0	0	0	1.5	0
1537.9	100	100	0	0	0	0	1.5	0
1538	100	100	0	0	0	0	1.5	0
1538.1	100	100	0	0	0	0	1.5	0
1538.2	100	100	0	0	0	0	1.5	0
1538.3	100	100	0	0	0	0	1.5	0
1538.4	100	100	0	0	0	0	1.5	0
1538.5	100	100	0	0	0	0	1.5	0
1538.6	100	100	0	0	0	0	1.5	0
1538.7	100	100	0	0	0	0	1.5	0
1538.8	100	100	0	0	0	0	1.5	0
1538.9	100	100	0	0	0	0	1.5	0
1539	100	100	0	0	0	0	1.5	0
1539.1	100	100	0	0	0	0	1.5	0
1539.2	100	100	0	0	0	0	1.5	0
1539.3	100	100	0	0	0	0	1.5	0
1539.4	100	100	0	0	0	0	1.5	0
1539.5	100	100	0	0	0	0	1.5	0
1539.6	100	100	0	0	0	0	1.5	0
1539.7	100	100	0	0	0	0	1.5	0
1539.8	100	100	0	0	0	0	1.5	0
1539.9	100	100	0	0	0	0	1.5	0
1540	100	100	0	0	0	0	1.5	0
1540.1	100	100	0	0	0	0	1.5	0
1540.2	100	100	0	0	0	0	1.5	0
1540.3	100	100	0	0	0	0	1.5	0
1540.4	100	100	0	0	0	0	1.5	0
1540.5	100	100	0	0	0	0	1.5	0
1540.6	100	100	0	0	0	0	1.5	0
1540.7	100	100	0	0	0	0	1.5	0
1540.8	100	100	0	0	0	0	1.5	0
1540.9	100	100	0	0	0	0	1.5	0
1541	100	100	0	0	0	0	1.5	0
1541.1	100	100	0	0	0	0	1.5	0
1541.2	100	100	0	0	0	0	1.5	0
1541.3	100	100	0	0	0	0	1.5	0
1541.4	100	100	0	0	0	0	1.5	0
1541.5	100	100	0	0	0	0	1.5	0
1541.6	100	100	0	0	0	0	1.5	0
1541.7	100	100	0	0	0	0	1.5	0
1541.8	100	100	0	0	0	0	1.5	0
1541.9	100	100	0	0	0	0	1.5	0
1542	100	100	0	0	0	0	1.5	0
1542.1	100	100	0	0	0	0	1.5	0
1542.2	100	100	0	0	0	0	1.5	0
1542.3	100	100	0	0	0	0	1.5	0
1542.4	100	100	0	0	0	0	1.5	0
1542.5	100	100	0	0	0	0	1.5	0
1542.6	100	100	0	0	0	0	1.5	0
1542.7	100	100	0	0	0	0	1.5	0
1542.8	100	100	0	0	0	0	1.5	0
1542.9	100	100	0	0	0	0	1.5	0
1543	100	100	0	0	0	0	1.5	0
1543.1	100	100	0	0	0	0	1.5	0
1543.2	100	100	0	0	0	0	1.5	0
1543.3	100	100	0	0	0	0	1.5	0
1543.4	100	100	0	0	0	0	1.5	0
1543.5	100	100	0	0	0	0	1.5	0
1543.6	100	100	0	0	0	0	1.5	0
1543.7	100	100	0	0	0	0	1.5	0
1543.8	100	100	0	0	0	0	1.5	0
1543.9	100	100	0	0	0	0	1.5	0
1544	100	100	0	0	0	0	1.5	0
1544.1	100	100	0	0	0	0	1.5	0
1544.2	100	100	0	0	0	0	1.5	0
1544.3	100	100	0	0	0	0	1.5	0
1544.4	100	100	0	0	0	0	1.5	0
1544.5	100	100	0	0	0	0	1.5	0
1544.6	100	100	0	0	0	0	1.5	0
1544.7	100	100	0	0	0	0	1.5	0
1544.8	100	100	0	0	0	0	1.5	0
1544.9	100	100	0	0	0	0	1.5	0
1545	100	100	0	0	0	0	1.5	0
1545.1	100	100	0	0	0	0	1.5	0
1545.2	100	100	0	0	0	0	1.5	0
1545.3	100	100	0	0	0	0	1.5	0
1545.4	100	100	0	0	0	0	1.5	0
1545.5	100	100	0	0	0	0	1.5	0
1545.6	100	100	0	0	0	0	1.5	0
1545.7	100	100	0	0	0	0	1.5	0
1545.8	100	100	0	0	0	0	1.5	0
1545.9	100	100	0	0	0	0	1.5	0
1546	100	100	0	0	0	0	1.5	0
1546.1	100	100	0	0	0	0	1.5	0
1546.2	100	100	0	0	0	0	1.5	0
1546.3	100	100	0	0	0	0	1.5	0
1546.4	100	100	0	0	0	0	1.5	0
1546.5	100	100	0	0	0	0	1.5	0
1546.6	100	100	0	0	0	0	1.5	0
1546.7	100	100	0	0	0	0	1.5	0
1546.8	100	100	0	0	0	0	1.5	0
1546.9	100	100	0	0	0	0	1.5	0
1547	100	100	0	0	0	0	1.5	0
1547.1	100	100	0	0	0	0	1.5	0
1547.2	100	100	0	0	0	0	1.5	0
1547.3	100	100	0	0	0	0	1.5	0
1547.4	100	100	0	0	0	0	1.5	0
1547.5	100	100	0	0	0	0	1.5	0
1547.6	100	100	0	0	0	0	1.5	0
1547.7	100	100	0	0	0	0	1.5	0
1547.8	100	100	0	0	0	0	1.5	0
1547.9	100	100	0	0	0	0	1.5	0
1548	100	100	0	0	0	0	1.5	0
1548.1	100	100	0	0	0	0	1.5	0
1548.2	100	100	0	0	0	0	1.5	0
1548.3	100	100	0	0	0	0	1.5	0
1548.4	100	100	0	0	0	0	1.5	0
1548.5	100	100	0	0	0	0	1.5	0
1548.6	100	100	0	0	0	0	1.5	0
1548.7	100	100	0	0	0	0	1.5	0
1548.8	100	100	0	0	0	0	1.5	0
1548.9	100	100	0	0	0	0	1.5	0
1549	100	100	0	0	0	0	1.5	0
1549.1	100	100	0	0	0	0	1.5	0
1549.2	100	100	0	0	0	0	1.5	0
1549.3	100	100	0	0	0	0	1.5	0
1549.4	100	100	0	0	0	0	1.5	0
1549.5	100	100	0	0	0	0	1.5	0
1549.6	100	100	0	0	0	0	1.5	0
1549.7	100	100	0	0	0	0	1.5	0
1549.8	100	100	0	0	0	0	1.5	0
1549.9	100	100	0	0	0	0	1.5	0
1550	100	100	0	0	0	0	1.5	0
1550.1	100	100	0	0	0	0	1.5	0
1550.2	100	100	0	0	0	0	1.5	0
1550.3	100	100	0	0	0	0	1.5	0
1550.4	100	100	0	0	0	0	1.5	0
1550.5	100	100	0	0	0	0	1.5	0
1550.6	100	100	0	0	0	0	1.5	0
1550.7	100	100	0	0	0	0	1.5	0
1550.8	100	100	0	0	0	0	1.5	0
1550.9	100	100	0	0	0	0	1.5	0
1551	100	100	0	0	0	0	1.5	0
1551.1	100	100	0	0	0	0	1.5	0
1551.2	100	100	0	0	0	0	1.5	0
1551.3	100	100	0	0	0	0	1.5	0
1551.4	100	100	0	0	0	0	1.5	0
1551.5	100	100	0	0	0	0	1.5	0
1551.6	100	100	0	0	0	0	1.5	0
1551.7	100	100	0	0	0	0	1.5	0
1551.8	100	100	0	0	0	0	1.5	0
1551.9	100	100	0	0	0	0	1.5	0
1552	100	100	0	0	0	0	1.5	0
1552.1	100	100	0	0	0	0	1.5	0
1552.2	100	100	0	0	0	0	1.5	0
1552.3	100	100	0	0	0	0	1.5	0
1552.4	100	100	0	0	0	0	1.5	0
1552.5	100	100	0	0	0	0	1.5	0
1552.6	100	100	0	0	0	0	1.5	0
1552.7	100	100	0	0	0	0	1.5	0
1552.8	100	100	0	0	0	0	1.5	0
1552.9	100	100	0	0	0	0	1.5	0
1553	100	100	0	0	0	0	1.5	0
1553.1	100	100	0	0	0	0	1.5	0
1553.2	100	100	0	0	0	0	1.5	0
1553.3	100	100	0	0	0	0	1.5	0
1553.4	100	100	0	0	0	0	1.5	0
1553.5	100	100	0	0	0	0	1.5	0
1553.6	100	100	0	0	0	0	1.5	0
1553.7	100	100	0	0	0	0	1.5	0
1553.8	100	100	0	0	0	0	1.5	0
1553.9	100	100	0	0	0	0	1.5	0
1554	100	100	0	0	0	0	1.5	0
1554.1	100	100	0	0	0	0	1.5	0
1554.2	100	100	0	0	0	0	1.5	0
1554.3	100	100	0	0	0	0	1.5	0
1554.4	100	100	0	0	0	0	1.5	0
1554.5	100	100	0	0	0	0	1.5	0
1554.6	100	100	0	0	0	0	1.5	0
1554.7	100	100	0	0	0	0	1.5	0
1554.8	100	100	0	0	0	0	1.5	0
1554.9	100	100	0	0	0	0	1.5	0
1555	100	100	0	0	0	0	1.5	0
1555.1	100	100	0	0	0	0	1.5	0
1555.2	100	100	0	0	0	0	1.5	0
1555.3	100	100	0	0	0	0	1.5	0
1555.4	100	100	0	0	0	0	1.5	0
1555.5	100	100	0	0	0	0	1.5	0
1555.6	100	100	0	0	0	0	1.5	0
1555.7	100	100	0	0	0	0	1.5	0
1555.8	100	100	0	0	0	0	1.5	0
1555.9	100	100	0	0	0	0	1.5	0
1556	100	100	0	0	0	0	1.5	0
1556.1	100	100	0	0	0	0	1.5	0
1556.2	100	100	0	0	0	0	1.5	0
1556.3	100	100	0	0	0	0	1.5	0
1556.4	100	100	0	0	0	0	1.5	0
1556.5	100	100	0	0	0	0	1.5	0
1556.6	100	100	0	0	0	0	1.5	0
1556.7	100	100	0	0	0	0	1.5	0
1556.8	100	100	0	0	0	0	1.5	0
1556.9	100	100	0	0	0	0	1.5	0
1557	100	100	0	0	0	0	1.5	0
1557.1	100	100	0	0	0	0	1.5	0
1557.2	100	100	0	0	0	0	1.5	0
1557.3	100	100	0	0	0	0	1.5	0
1557.4	100	100	0	0	0	0	1.5	0
1557.5	100	100	0	0	0	0	1.5	0
1557.6	100	100	0	0	0	0	1.5	0
1557.7	100	100	0	0	0	0	1.5	0
1557.8	100	100	0	0	0	0	1.5	0
1557.9	100	100	0	0	0	0	1.5	0
1558	100	100	0	0	0	0	1.5	0
1558.1	100	100	0	0	0	0	1.5	0
1558.2	100	100	0	0	0	0	1.5	0
1558.3	100	100	0	0	0	0	1.5	0
1558.4	100	100	0	0	0	0	1.5	0
1558.5	100	100	0	0	0	0	1.5	0
1558.6	100	100	0	0	0	0	1.5	0
1558.7	100	100	0	0	0	0	1.5	0
1558.8	100	100	0	0	0	0	1.5	0
1558.9	100	100	0	0	0	0	1.5	0
1559	100	100	0	0	0	0	1.5	0
1559.1	100	100	0	0	0	0	1.5	0
1559.2	100	100	0	0	0	0	1.5	0
1559.3	100	100	0	0	0	0	1.5	0
1559.4	100	100	0	0	0	0	1.5	0
1559.5	100	100	0	0	0	0	1.5	0
1559.6	100	100	0	0	0	0	1.5	0
1559.7	100	100	0	0	0	0	1.5	0
1559.8	100	100	0	0	0	0	1.5	0
1559.9	100	100	0	0	0	0	1.5	0
1560	100	100	0	0	0	0	1.5	0
1560.1	100	100	0	0	0	0	1.5	0
1560.2	100	100	0	0	0	0	1.5	0
1560.3	100	100	0	0	0	0	1.5	0
1560.4	100	100	0	0	0	0	1.5	0
1560.5	100	100	0	0	0	0	1.5	0
1560.6	100	100	0	0	0	0	1.5	0
1560.7	100	100	0	0	0	0	1.5	0
1560.8	100	100	0	0	0	0	1.5	0
1560.9	100	100	0	0	0	0	1.5	0
1561	100	100	0	0	0	0	1.5	0
1561.1	100	100	0	0	0	0	1.5	0
1561.2	100	100	0	0	0	0	1.5	0
1561.3	100	100	0	0	0	0	1.5	0
1561.4	100	100	0	0	0	0	1.5	0
1561.5	100	100	0	0	0	0	1.5	0
1561.6	100	100	0	0	0	0	1.5	0
1561.7	100	100	0	0	0	0	1.5	0
1561.8	100	100	0	0	0	0	1.5	0
1561.9	100	100	0	0	0	0	1.5	0
1562	100	100	0	0	0	0	1.5	0
1562.1	100	100	0	0	0	0	1.5	0
1562.2	100	100	0	0	0	0	1.5	0
1562.3	100	100	0	0	0	0	1.5	0
1562.4	100	100	0	0	0	0	1.5	0
1562.5	100	100	0	0	0	0	1.5	0
1562.6	100	100	0	0	0	0	1.5	0
1562.7	100	100	0	0	0	0	1.5	0
1562.8	100	100	0	0	0	0	1.5	0
1562.9	100	100	0	0	0	0	1.5	0
1563	100	100	0	0	0	0	1.5	0
1563.1	100	100	0	0	0	0	1.5	0
1563.2	100	100	0	0	0	0	1.5	0
1563.3	100	100	0	0	0	0	1.5	0
1563.4	100	100	0	0	0	0	1.5	0
1563.5	100	100	0	0	0	0	1.5	0
1563.6	100	100	0	0	0	0	1.5	0
1563.7	100	100	0	0	0	0	1.5	0
1563.8	100	100	0	0	0	0	1.5	0
1563.9	100	100	0	0	0	0	1.5	0
1564	100	100	0	0	0	0	1.5	0
1564.1	100	100	0	0	0	0	1.5	0
1564.2	100	100	0	0	0	0	1.5	0
1564.3	100	100	0	0	0	0	1.5	0
1564.4	100	100	0	0	0	0	1.5	0
1564.5	100	100	0	0	0	0	1.5	0
1564.6	100	100	0	0	0	0	1.5	0
1564.7	100	100	0	0	0	0	1.5	0
1564.8	100	100	0	0	0	0	1.5	0
1564.9	100	100	0	0	0	0	1.5	0
1565	100	100	0	0	0	0	1.5	0
1565.1	100	100	0	0	0	0	1.5	0
1565.2	100	100	0	0	0	0	1.5	0
1565.3	100	100	0	0	0	0	1.5	0
1565.4	100	100	0	0	0	0	1.5	0
1565.5	100	100	0	0	0	0	1.5	0
1565.6	100	100	0	0	0	0	1.5	0
1565.7	100	100	0	0	0	0	1.5	0
1565.8	100	100	0	0	0	0	1.5	0
1565.9	100	100	0	0	0	0	1.5	0
1566	100	100	0	0	0	0	1.5	0
1566.1	100	100	0	0	0	0	1.5	0
1566.2	100	100	0	0	0	0	1.5	0
1566.3	100	100	0	0	0	0	1.5	0
1566.4	100	100	0	0	0	0	1.5	0
1566.5	100	100	0	0	0	0	1.5	0
1566.6	100	100	0	0	0	0	1.5	0
1566.7	100	100	0	0	0	0	1.5	0
1566.8	100	100	0	0	0	0	1.5	0
1566.9	100	100	0	0	0	0	1.5	0
1567	100	100	0	0	0	0	1.5	0
1567.1	100	100	0	0	0	0	1.5	0
1567.2	100	100	0	0	0	0	1.5	0
1567.3	100	100	0	0	0	0	1.5	0
1567.4	100	100	0	0	0	0	1.5	0
1567.5	100	100	0	0	0	0	1.5	0
1567.6	100	100	0	0	0	0	1.5	0
1567.7	100	100	0	0	0	0	1.5	0
1567.8	100	100	0	0	0	0	1.5	0
1567.9	100	100	0	0	0	0	1.5	0
1568	100	100	0	0	0	0	1.5	0
1568.1	100	100	0	0	0	0	1.5	0
1568.2	100	100	0	0	0	0	1.5	0
1568.3	100	100	0	0	0	0	1.5	0
1568.4	100	100	0	0	0	0	1.5	0
1568.5	100	100	0	0	0	0	1.5	0
1568.6	100	100	0	0	0	0	1.5	0
1568.7	100	100	0	0	0	0	1.5	0
1568.8	100	100	0	0	0	0	1.5	0
1568.9	100	100	0	0	0	0	1.5	0
1569	100	100	0	0	0	0	1.5	0
1569.1	100	100	0	0	0	0	1.5	0
1569.2	100	100	0	0	0	0	1.5	0
1569.3	100	100	0	0	0	0	1.5	0
1569.4	100	100	0	0	0	0	1.5	0
1569.5	100	100	0	0	0	0	1.5	0
1569.6	100	100	0	0	0	0	1.5	0
1569.7	100	100	0	0	0	0	1.5	0
1569.8	100	100	0	0	0	0	1.5	0
1569.9	100	100	0	0	0	0	1.5	0
1570	100	100	0	0	0	0	1.5	0
1570.1	100	100	0	0	0	0	1.5	0
1570.2	100	100	0	0	0	0	1.5	0
1570.3	100	100	0	0	0	0	1.5	0
1570.4	100	100	0	0	0	0	1.5	0
1570.5	100	100	0	0	0	0	1.5	0
1570.6	100	100	0	0	0	0	1.5	0
1570.7	100	100	0	0	0	0	1.5	0
1570.8	100	100	0	0	0	0	1.5	0
1570.9	100	100	0	0	0	0	1.5	0
1571	100	100	0	0	0	0	1.5	0
1571.1	100	100	0	0	0	0	1.5	0
1571.2	100	100	0	0	0	0	1.5	0
1571.3	100	100	0	0	0	0	1.5	0
1571.4	100	100	0	0	0	0	1.5	0
1571.5	100	100	0	0	0	0	1.5	0
1571.6	100	100	0	0	0	0	1.5	0
1571.7	100	100	0	0	0	0	1.5	0
1571.8	100	100	0	0	0	0	1.5	0
1571.9	100	100	0	0	0	0	1.5	0
1572	100	100	0	0	0	0	1.5	0
1572.1	100	100	0	0	0	0	1.5	0
1572.2	100	100	0	0	0	0	1.5	0
1572.3	100	100	0	0	0	0	1.5	0
1572.4	100	100	0	0	0	0	1.5	0
1572.5	100	100	0	0	0	0	1.5	0
1572.6	100	100	0	0	0	0	1.5	0
1572.7	100	100	0	0	0	0	1.5	0
1572.8	100	100	0	0	0	0	1.5	0
1572.9	100	100	0	0	0	0	1.5	0
1573	100	100	0	0	0	0	1.5	0
1573.1	100	100	0	0	0	0	1.5	0
1573.2	100	100	0	0	0	0	1.5	0
1573.3	100	100	0	0	0	0	1.5	0
1573.4	100	100	0	0	0	0	1.5	0
1573.5	100	100	0	0	0	0	1.5	0
1573.6	100	100	0	0	0	0	1.5	0
1573.7	100	100	0	0	0	0	1.5	0
1573.8	100	100	0	0	0	0	1.5	0
1573.9	100	100	0	0	0	0	1.5	0
1574	100	100	0	0	0	0	1.5	0
1574.1	100	100	0	0	0	0	1.5	0
1574.2	100	100	0	0	0	0	1.5	0
1574.3	100	100	0	0	0	0	1.5	0
1574.4	100	100	0	0	0	0	1.5	0
1574.5	100	100	0	0	0	0	1.5	0
1574.6	100	100	0	0	0	0	1.5	0
1574.7	100	100	0	0	0	0	1.5	0
1574.8	100	100	0	0	0	0	1.5	0
1574.9	100	100	0	0	0	0	1.5	0
1575	100	100	0	0	0	0	1.5	0
1575.1	100	100	0	0	0	0	1.5	0
1575.2	100	100	0	0	0	0	1.5	0
1575.3	100	100	0	0	0	0	1.5	0
1575.4	100	100	0	0	0	0	1.5	0
1575.5	100	100	0	0	0	0	1.5	0
1575.6	100	100	0	0	0	0	1.5	0
1575.7	100	100	0	0	0	0	1.5	0
1575.8	100	100	0	0	0	0	1.5	0
1575.9	100	100	0	0	0	0	1.5	0
1576	100	100	0	0	0	0	1.5	0
1576.1	100	100	0	0	0	0	1.5	0
1576.2	100	100	0	0	0	0	1.5	0
1576.3	100	100	0	0	0	0	1.5	0
1576.4	100	100	0	0	0	0	1.5	0
1576.5	100	100	0	0	0	0	1.5	0
1576.6	100	100	0	0	0	0	1.5	0
1576.7	100	100	0	0	0	0	1.5	0
1576.8	100	100	0	0	0	0	1.5	0
1576.9	100	100	0	0	0	0	1.5	0
1577	100	100	0	0	0	0	1.5	0
1577.1	100	100	0	0	0	0	1.5	0
1577.2	100	100	0	0	0	0	1.5	0
1577.3	100	100	0	0	0	0	1.5	0
1577.4	100	100	0	0	0	0	1.5	0
1577.5	100	100	0	0	0	0	1.5	0
1577.6	100	100	0	0	0	0	1.5	0
1577.7	100	100	0	0	0	0	1.5	0
1577.8	100	100	0	0	0	0	1.5	0
1577.9	100	100	0	0	0	0	1.5	0
1578	100	100	0	0	0	0	1.5	0
1578.1	100	100	0	0	0	0	1.5	0
1578.2	100	100	0	0	0	0	1.5	0
1578.3	100	100	0	0	0	0	1.5	0
1578.4	100	100	0	0	0	0	1.5	0
1578.5	100	100	0	0	0	0	1.5	0
1578.6	100	100	0	0	0	0	1.5	0
1578.7	100	100	0	0	0	0	1.5	0
1578.8	100	100	0	0	0	0	1.5	0
1578.9	100	100	0	0	0	0	1.5	0
1579	100	100	0	0	0	0	1.5	0
1579.1	100	100	0	0	0	0	1.5	0
1579.2	100	100	0	0	0	0	1.5	0
1579.3	100	100	0	0	0	0	1.5	0
1579.4	100	100	0	0	0	0	1.5	0
1579.5	100	100	0	0	0	0	1.5	0
1579.6	100	100	0	0	0	0	1.5	0
1579.7	100	100	0	0	0	0	1.5	0
1579.8	100	100	0	0	0	0	1.5	0
1579.9	100	100	0	0	0	0	1.5	0
1580	100	100	0	0	0	0	1.5	0
1580.1	100	100	0	0	0	0	1.5	0
1580.2	100	100	0	0	0	0	1.5	0
1580.3	100	100	0	0	0	0	1.5	0
1580.4	100	100	0	0	0	0	1.5	0
1580.5	100	100	0	0	0	0	1.5	0
1580.6	100	100	0	0	0	0	1.5	0
1580.7	100	100	0	0	0	0	1.5	0
1580.8	100	100	0	0	0	0	1.5	0
1580.9	100	100	0	0	0	0	1.5	0
1581	100	100	0	0	0	0	1.5	0
1581.1	100	100	0	0	0	0	1.5	0
1581.2	100	100	0	0	0	0	1.5	0
1581.3	100	100	0	0	0	0	1.5	0
1581.4	100	100	0	0	0	0	1.5	0
1581.5	100	100	0	0	0	0	1.5	0
1581.6	100	100	0	0	0	0	1.5	0
1581.7	100	100	0	0	0	0	1.5	0
1581.8	100	100	0	0	0	0	1.5	0
1581.9	100	100	0	0	0	0	1.5	0
1582	100	100	0	0	0	0	1.5	0
1582.1	100	100	0	0	0	0	1.5	0
1582.2	100	100	0	0	0	0	1.5	0
1582.3	100	100	0	0	0	0	1.5	0
1582.4	100	100	0	0	0	0	1.5	0
1582.5	100	100	0	0	0	0	1.5	0
1582.6	100	100	0	0	0	0	1.5	0
1582.7	100	100	0	0	0	0	1.5	0
1582.8	100	100	0	0	0	0	1.5	0
1582.9	100	100	0	0	0	0	1.5	0
1583	100	100	0	0	0	0	1.5	0
1583.1	100	100	0	0	0	0	1.5	0
1583.2	100	100	0	0	0	0	1.5	0
1583.3	100	100	0	0	0	0	1.5	0
1583.4	100	100	0	0	0	0	1.5	0
1583.5	100	100	0	0	0	0	1.5	0
1583.6	100	100	0	0	0	0	1.5	0
1583.7	100	100	0	0	0	0	1.5	0
1583.8	100	100	0	0	0	0	1.5	0
1583.9	100	100	0	0	0	0	1.5	0
1584	100	100	0	0	0	0	1.5	0
1584.1	100	100	0	0	0	0	1.5	0
1584.2	100	100	0	0	0	0	1.5	0
1584.3	100	100	0	0	0	0	1.5	0
1584.4	100	100	0	0	0	0	1.5	0
1584.5	100	100	0	0	0	0	1.5	0
1584.6	100	100	0	0	0	0	1.5	0
1584.7	100	100	0	0	0	0	1.5	0
1584.8	100	100	0	0	0	0	1.5	0
1584.9	100	100	0	0	0	0	1.5	0
1585	100	100	0	0	0	0	1.5	0
1585.1	100	100	0	0	0	0	1.5	0
1585.2	100	100	0	0	0	0	1.5	0
1585.3	100	100	0	0	0	0	1.5	0
1585.4	100	100	0	0	0	0	1.5	0
1585.5	100	100	0	0	0	0	1.5	0
1585.6	100	100	0	0	0	0	1.5	0
1585.7	100	100	0	0	0	0	1.5	0
1585.8	100	100	0	0	0	0	1.5	0
1585.9	100	100	0	0	0	0	1.5	0
1586	100	100	0	0	0	0	1.5	0
1586.1	100	100	0	0	0	0	1.5	0
1586.2	100	100	0	0	0	0	1.5	0
1586.3	100	100	0	0	0	0	1.5	0
1586.4	100	100	0	0	0	0	1.5	0
1586.5	100	100	0	0	0	0	1.5	0
1586.6	100	100	0	0	0	0	1.5	0
1586.7	100	100	0	0	0	0	1.5	0
1586.8	100	100	0	0	0	0	1.5	0
1586.9	100	100	0	0	0	0	1.5	0
1587	100	100	0	0	0	0	1.5	0
1587.1	100	100	0	0	0	0	1.5	0
1587.2	100	100	0	0	0	0	1.5	0
1587.3	100	100	0	0	0	0	1.5	0
1587.4	100	100	0	0	0	0	1.5	0
1587.5	100	100	0	0	0	0	1.5	0
1587.6	100	100	0	0	0	0	1.5	0
1587.7	100	100	0	0	0	0	1.5	0
1587.8	100	100	0	0	0	0	1.5	0
1587.9	100	100	0	0	0	0	1.5	0
1588	100	100	0	0	0	0	1.5	0
